ID_transcript	ID_gene	Max_median_expression
ENST00000492962.1	ENSG00000154721.14	4.97
ENST00000284971.7	ENSG00000154723.12	369.8
ENST00000400087.7	ENSG00000154723.12	21.57
ENST00000400090.7	ENSG00000154723.12	24.07
ENST00000400093.3	ENSG00000154723.12	13.51
ENST00000400094.5	ENSG00000154723.12	9.18
ENST00000400099.5	ENSG00000154723.12	2.51
ENST00000457143.6	ENSG00000154723.12	14.77
ENST00000486002.1	ENSG00000154723.12	2.91
ENST00000354828.7	ENSG00000154727.10	1.72
ENST00000400075.3	ENSG00000154727.10	12.985
ENST00000487266.1	ENSG00000154727.10	0.0
ENST00000284984.7	ENSG00000154734.14	239.4
ENST00000451462.5	ENSG00000154734.14	0.0
ENST00000464589.1	ENSG00000154734.14	102.19999999999999
ENST00000492656.1	ENSG00000154734.14	18.93
ENST00000517452.1	ENSG00000154734.14	5.875
ENST00000517777.5	ENSG00000154734.14	1.22
ENST00000284987.5	ENSG00000154736.5	10.73
ENST00000284995.10	ENSG00000154743.17	0.97
ENST00000402228.7	ENSG00000154743.17	2.69
ENST00000412698.2	ENSG00000154743.17	6.65
ENST00000415684.5	ENSG00000154743.17	1.83
ENST00000444864.5	ENSG00000154743.17	0.0
ENST00000446004.5	ENSG00000154743.17	2.91
ENST00000454502.6	ENSG00000154743.17	0.31
ENST00000455118.5	ENSG00000154743.17	2.77
ENST00000473755.5	ENSG00000154743.17	1.81
ENST00000475595.1	ENSG00000154743.17	2.76
ENST00000490981.1	ENSG00000154743.17	0.27
ENST00000285013.10	ENSG00000154760.13	3.18
ENST00000524511.5	ENSG00000154760.13	0.31
ENST00000526483.1	ENSG00000154760.13	3.45
ENST00000526861.5	ENSG00000154760.13	0.0
ENST00000530782.5	ENSG00000154760.13	6.28
ENST00000531588.1	ENSG00000154760.13	0.0
ENST00000532210.5	ENSG00000154760.13	0.0
ENST00000532774.1	ENSG00000154760.13	2.45
ENST00000533791.5	ENSG00000154760.13	6.94
ENST00000534689.5	ENSG00000154760.13	0.0
ENST00000542635.5	ENSG00000154760.13	0.61
ENST00000285018.4	ENSG00000154764.5	1.7
ENST00000489346.1	ENSG00000154764.5	0.0
ENST00000497808.1	ENSG00000154764.5	0.0
ENST00000285021.11	ENSG00000154767.14	35.56
ENST00000427795.2	ENSG00000154767.14	13.04
ENST00000452172.1	ENSG00000154767.14	0.32
ENST00000455144.6	ENSG00000154767.14	1.22
ENST00000476581.6	ENSG00000154767.14	0.52
ENST00000477324.6	ENSG00000154767.14	0.0
ENST00000511155.1	ENSG00000154767.14	0.0
ENST00000303688.8	ENSG00000154781.15	0.0
ENST00000383794.6	ENSG00000154781.15	13.525
ENST00000463438.5	ENSG00000154781.15	1.05
ENST00000465759.1	ENSG00000154781.15	3.53
ENST00000476763.1	ENSG00000154781.15	10.36
ENST00000611584.4	ENSG00000154781.15	0.19
ENST00000285046.9	ENSG00000154783.11	6.78
ENST00000457774.1	ENSG00000154783.11	0.0
ENST00000468662.5	ENSG00000154783.11	8.2
ENST00000476851.1	ENSG00000154783.11	0.62
ENST00000487605.1	ENSG00000154783.11	3.99
ENST00000543601.5	ENSG00000154783.11	11.03
ENST00000640506.1	ENSG00000154783.11	0.51
ENST00000285071.8	ENSG00000154803.12	37.9
ENST00000389168.6	ENSG00000154803.12	11.5
ENST00000389169.9	ENSG00000154803.12	2.05
ENST00000389171.4	ENSG00000154803.12	0.4
ENST00000417064.1	ENSG00000154803.12	1.82
ENST00000461699.1	ENSG00000154803.12	1.86
ENST00000466317.1	ENSG00000154803.12	7.05
ENST00000473853.1	ENSG00000154803.12	7.2
ENST00000480316.1	ENSG00000154803.12	7.6
ENST00000577591.1	ENSG00000154803.12	3.35
ENST00000285082.8	ENSG00000154813.9	1.53
ENST00000383775.4	ENSG00000154813.9	6.29
ENST00000462982.1	ENSG00000154813.9	5.98
ENST00000488423.1	ENSG00000154813.9	9.45
ENST00000285083.9	ENSG00000154814.13	2.15
ENST00000435829.6	ENSG00000154814.13	1.25
ENST00000442255.5	ENSG00000154814.13	3.9
ENST00000452581.5	ENSG00000154814.13	0.27
ENST00000486267.5	ENSG00000154814.13	0.0
ENST00000605932.5	ENSG00000154814.13	2.96
ENST00000606098.1	ENSG00000154814.13	0.93
ENST00000607329.1	ENSG00000154814.13	0.62
ENST00000627468.2	ENSG00000154814.13	0.98
ENST00000419842.1	ENSG00000154822.17	0.3
ENST00000432376.5	ENSG00000154822.17	8.71
ENST00000460467.1	ENSG00000154822.17	0.0
ENST00000615277.4	ENSG00000154822.17	6.12
ENST00000285106.10	ENSG00000154832.14	7.2
ENST00000412036.6	ENSG00000154832.14	13.79
ENST00000586144.1	ENSG00000154832.14	6.09
ENST00000586365.5	ENSG00000154832.14	7.925
ENST00000586502.1	ENSG00000154832.14	0.58
ENST00000586568.1	ENSG00000154832.14	8.0
ENST00000586837.1	ENSG00000154832.14	1.1
ENST00000587170.1	ENSG00000154832.14	12.6
ENST00000587342.1	ENSG00000154832.14	21.08
ENST00000587396.1	ENSG00000154832.14	5.94
ENST00000589548.5	ENSG00000154832.14	2.06
ENST00000589940.5	ENSG00000154832.14	12.59
ENST00000590234.5	ENSG00000154832.14	6.25
ENST00000590901.5	ENSG00000154832.14	14.54
ENST00000591190.5	ENSG00000154832.14	1.62
ENST00000591474.5	ENSG00000154832.14	0.0
ENST00000592078.1	ENSG00000154832.14	14.22
ENST00000285116.7	ENSG00000154839.9	5.44
ENST00000398452.6	ENSG00000154839.9	0.18
ENST00000417656.6	ENSG00000154839.9	0.0
ENST00000488454.5	ENSG00000154839.9	0.0
ENST00000494518.1	ENSG00000154839.9	0.0
ENST00000285124.12	ENSG00000154845.15	3.52
ENST00000400555.7	ENSG00000154845.15	26.33
ENST00000400556.7	ENSG00000154845.15	10.805
ENST00000577393.1	ENSG00000154845.15	0.16
ENST00000577667.1	ENSG00000154845.15	0.73
ENST00000577779.1	ENSG00000154845.15	0.65
ENST00000578010.1	ENSG00000154845.15	2.17
ENST00000578178.5	ENSG00000154845.15	0.0
ENST00000578329.1	ENSG00000154845.15	1.26
ENST00000578557.1	ENSG00000154845.15	0.11
ENST00000578875.5	ENSG00000154845.15	0.0
ENST00000579415.5	ENSG00000154845.15	0.0
ENST00000579609.5	ENSG00000154845.15	0.0
ENST00000579638.5	ENSG00000154845.15	0.0
ENST00000580182.5	ENSG00000154845.15	0.41
ENST00000580283.1	ENSG00000154845.15	0.54
ENST00000580583.5	ENSG00000154845.15	0.0
ENST00000580745.5	ENSG00000154845.15	0.0
ENST00000581250.5	ENSG00000154845.15	0.0
ENST00000581835.1	ENSG00000154845.15	0.0
ENST00000582240.5	ENSG00000154845.15	0.57
ENST00000582594.5	ENSG00000154845.15	6.234999999999999
ENST00000582933.5	ENSG00000154845.15	0.0
ENST00000583092.1	ENSG00000154845.15	0.16
ENST00000583438.1	ENSG00000154845.15	7.19
ENST00000583903.5	ENSG00000154845.15	0.0
ENST00000583988.1	ENSG00000154845.15	1.37
ENST00000584074.5	ENSG00000154845.15	0.0
ENST00000584754.1	ENSG00000154845.15	0.0
ENST00000355285.9	ENSG00000154856.12	51.01
ENST00000423585.2	ENSG00000154856.12	15.15
ENST00000578882.1	ENSG00000154856.12	2.02
ENST00000579685.1	ENSG00000154856.12	0.0
ENST00000582723.1	ENSG00000154856.12	13.75
ENST00000584596.2	ENSG00000154856.12	2.49
ENST00000302079.10	ENSG00000154864.11	2.24
ENST00000383408.6	ENSG00000154864.11	1.99
ENST00000503781.7	ENSG00000154864.11	0.0
ENST00000538948.5	ENSG00000154864.11	1.98
ENST00000578145.1	ENSG00000154864.11	0.79
ENST00000579112.1	ENSG00000154864.11	0.38
ENST00000579151.1	ENSG00000154864.11	1.145
ENST00000579899.1	ENSG00000154864.11	0.0
ENST00000579949.2	ENSG00000154864.11	0.46
ENST00000580640.5	ENSG00000154864.11	0.05
ENST00000581680.1	ENSG00000154864.11	0.01
ENST00000582913.5	ENSG00000154864.11	0.04
ENST00000582937.1	ENSG00000154864.11	0.0
ENST00000583325.1	ENSG00000154864.11	0.57
ENST00000285176.13	ENSG00000154874.15	1.54
ENST00000445752.5	ENSG00000154874.15	0.34
ENST00000450277.2	ENSG00000154874.15	1.07
ENST00000455629.5	ENSG00000154874.15	0.12
ENST00000609768.5	ENSG00000154874.15	0.0
ENST00000609959.1	ENSG00000154874.15	0.0
ENST00000613211.1	ENSG00000154874.15	0.08
ENST00000618081.4	ENSG00000154874.15	1.72
ENST00000621104.4	ENSG00000154874.15	0.17
ENST00000309976.13	ENSG00000154889.16	1.67
ENST00000317235.11	ENSG00000154889.16	2.19
ENST00000317251.8	ENSG00000154889.16	0.96
ENST00000344987.11	ENSG00000154889.16	9.23
ENST00000496196.5	ENSG00000154889.16	5.71
ENST00000586204.1	ENSG00000154889.16	0.12
ENST00000586364.1	ENSG00000154889.16	0.29
ENST00000586844.5	ENSG00000154889.16	0.0
ENST00000587381.5	ENSG00000154889.16	0.0
ENST00000587724.5	ENSG00000154889.16	2.61
ENST00000588072.5	ENSG00000154889.16	2.18
ENST00000588103.5	ENSG00000154889.16	0.0
ENST00000588186.5	ENSG00000154889.16	0.58
ENST00000588191.5	ENSG00000154889.16	1.28
ENST00000588939.1	ENSG00000154889.16	1.11
ENST00000589267.5	ENSG00000154889.16	2.2
ENST00000589731.5	ENSG00000154889.16	2.19
ENST00000589829.5	ENSG00000154889.16	0.0
ENST00000589859.1	ENSG00000154889.16	0.59
ENST00000590302.5	ENSG00000154889.16	0.0
ENST00000590501.5	ENSG00000154889.16	0.0
ENST00000591667.5	ENSG00000154889.16	0.0
ENST00000592180.1	ENSG00000154889.16	1.46
ENST00000592306.5	ENSG00000154889.16	2.57
ENST00000592331.5	ENSG00000154889.16	0.42
ENST00000592447.5	ENSG00000154889.16	4.58
ENST00000592755.1	ENSG00000154889.16	15.17
ENST00000592894.5	ENSG00000154889.16	0.46
ENST00000592977.5	ENSG00000154889.16	2.86
ENST00000593001.5	ENSG00000154889.16	2.88
ENST00000340196.8	ENSG00000154898.15	0.88
ENST00000433419.2	ENSG00000154898.15	3.08
ENST00000580574.1	ENSG00000154898.15	0.92
ENST00000285199.11	ENSG00000154914.16	1.0350000000000001
ENST00000570475.5	ENSG00000154914.16	0.78
ENST00000570827.6	ENSG00000154914.16	0.84
ENST00000573955.1	ENSG00000154914.16	3.65
ENST00000574408.5	ENSG00000154914.16	1.3
ENST00000575346.1	ENSG00000154914.16	0.0
ENST00000285208.8	ENSG00000154917.10	32.055
ENST00000460865.3	ENSG00000154917.10	0.13
ENST00000469959.1	ENSG00000154917.10	0.0
ENST00000477759.5	ENSG00000154917.10	0.155
ENST00000486858.5	ENSG00000154917.10	1.15
ENST00000488969.1	ENSG00000154917.10	0.0
ENST00000543906.5	ENSG00000154917.10	7.25
ENST00000338165.8	ENSG00000154920.14	7.02
ENST00000393271.6	ENSG00000154920.14	0.0
ENST00000507616.1	ENSG00000154920.14	6.49
ENST00000510007.5	ENSG00000154920.14	2.56
ENST00000510246.1	ENSG00000154920.14	0.42
ENST00000511519.6	ENSG00000154920.14	0.0
ENST00000511648.6	ENSG00000154920.14	0.0
ENST00000511711.5	ENSG00000154920.14	0.5
ENST00000513077.1	ENSG00000154920.14	0.0
ENST00000514211.1	ENSG00000154920.14	2.21
ENST00000398015.7	ENSG00000154928.16	6.34
ENST00000460895.5	ENSG00000154928.16	0.06
ENST00000467013.1	ENSG00000154928.16	2.31
ENST00000467708.2	ENSG00000154928.16	0.0
ENST00000472904.5	ENSG00000154928.16	0.72
ENST00000473867.5	ENSG00000154928.16	0.42
ENST00000474732.1	ENSG00000154928.16	0.0
ENST00000482618.5	ENSG00000154928.16	0.0
ENST00000488154.5	ENSG00000154928.16	0.0
ENST00000488992.1	ENSG00000154928.16	0.14
ENST00000493838.1	ENSG00000154928.16	0.0
ENST00000497173.5	ENSG00000154928.16	0.15
ENST00000323482.8	ENSG00000154930.14	34.64
ENST00000376726.3	ENSG00000154930.14	0.64
ENST00000432802.6	ENSG00000154930.14	0.73
ENST00000484396.1	ENSG00000154930.14	7.78
ENST00000537502.5	ENSG00000154930.14	11.82
ENST00000285243.6	ENSG00000154945.6	43.25
ENST00000507114.1	ENSG00000154945.6	0.18
ENST00000513072.1	ENSG00000154945.6	1.74
ENST00000322748.7	ENSG00000154957.13	0.66
ENST00000454073.7	ENSG00000154957.13	5.5
ENST00000577671.5	ENSG00000154957.13	0.0
ENST00000580306.6	ENSG00000154957.13	2.32
ENST00000580613.5	ENSG00000154957.13	10.18
ENST00000580903.1	ENSG00000154957.13	0.33
ENST00000582607.1	ENSG00000154957.13	0.0
ENST00000285273.8	ENSG00000154975.13	0.72
ENST00000442502.6	ENSG00000154975.13	2.22
ENST00000451037.6	ENSG00000154975.13	1.58
ENST00000570565.5	ENSG00000154975.13	9.895
ENST00000571371.5	ENSG00000154975.13	0.0
ENST00000571918.1	ENSG00000154975.13	6.97
ENST00000573294.1	ENSG00000154975.13	0.0
ENST00000575097.1	ENSG00000154975.13	9.67
ENST00000575181.1	ENSG00000154975.13	0.0
ENST00000285279.9	ENSG00000154978.12	41.01
ENST00000414113.5	ENSG00000154978.12	0.0
ENST00000417399.5	ENSG00000154978.12	0.0
ENST00000418904.5	ENSG00000154978.12	0.1
ENST00000427700.1	ENSG00000154978.12	0.0
ENST00000428097.5	ENSG00000154978.12	0.0
ENST00000428648.5	ENSG00000154978.12	30.93
ENST00000433959.5	ENSG00000154978.12	3.24
ENST00000452832.5	ENSG00000154978.12	0.0
ENST00000453112.5	ENSG00000154978.12	0.09
ENST00000453256.5	ENSG00000154978.12	0.84
ENST00000454227.5	ENSG00000154978.12	0.0
ENST00000455023.5	ENSG00000154978.12	0.3
ENST00000462326.5	ENSG00000154978.12	0.09
ENST00000471168.1	ENSG00000154978.12	0.2
ENST00000481197.5	ENSG00000154978.12	0.0
ENST00000625836.2	ENSG00000154978.12	0.0
ENST00000388975.3	ENSG00000154997.8	14.77
ENST00000477628.1	ENSG00000154997.8	0.92
ENST00000373173.6	ENSG00000155008.13	0.32
ENST00000613473.1	ENSG00000155008.13	6.8
ENST00000622540.4	ENSG00000155008.13	1.1
ENST00000285311.7	ENSG00000155011.8	4.41
ENST00000510463.1	ENSG00000155011.8	0.0
ENST00000510534.1	ENSG00000155011.8	0.0
ENST00000513208.5	ENSG00000155011.8	0.0
ENST00000332884.10	ENSG00000155016.17	13.99
ENST00000508453.1	ENSG00000155016.17	0.33
ENST00000513302.1	ENSG00000155016.17	0.83
ENST00000337579.4	ENSG00000155026.16	10.39
ENST00000404406.5	ENSG00000155026.16	0.17
ENST00000405415.5	ENSG00000155026.16	0.0
ENST00000455618.2	ENSG00000155026.16	0.24
ENST00000477641.1	ENSG00000155026.16	0.08
ENST00000535104.5	ENSG00000155026.16	0.53
ENST00000539630.1	ENSG00000155026.16	0.3
ENST00000539903.5	ENSG00000155026.16	9.25
ENST00000541997.5	ENSG00000155026.16	0.0
ENST00000542644.1	ENSG00000155026.16	3.16
ENST00000382368.7	ENSG00000155034.18	1.44
ENST00000415009.5	ENSG00000155034.18	0.33
ENST00000453700.7	ENSG00000155034.18	0.21
ENST00000458142.1	ENSG00000155034.18	0.49
ENST00000620087.1	ENSG00000155034.18	0.0
ENST00000423939.2	ENSG00000155052.14	0.0
ENST00000431078.1	ENSG00000155052.14	0.19
ENST00000470921.1	ENSG00000155052.14	0.05
ENST00000317620.13	ENSG00000155066.15	36.849999999999994
ENST00000317668.8	ENSG00000155066.15	0.0
ENST00000403131.6	ENSG00000155066.15	0.78
ENST00000431567.5	ENSG00000155066.15	4.49
ENST00000462029.1	ENSG00000155066.15	4.970000000000001
ENST00000463580.5	ENSG00000155066.15	0.0
ENST00000477767.1	ENSG00000155066.15	0.0
ENST00000478295.1	ENSG00000155066.15	2.27
ENST00000487138.5	ENSG00000155066.15	2.5599999999999996
ENST00000495540.1	ENSG00000155066.15	4.785
ENST00000497110.1	ENSG00000155066.15	0.445
ENST00000285383.6	ENSG00000155070.8	0.15
ENST00000285397.9	ENSG00000155085.15	4.61
ENST00000355283.1	ENSG00000155085.15	0.52
ENST00000368948.6	ENSG00000155085.15	0.26
ENST00000424296.6	ENSG00000155085.15	2.98
ENST00000448084.6	ENSG00000155085.15	0.0
ENST00000466992.1	ENSG00000155085.15	0.67
ENST00000470564.5	ENSG00000155085.15	7.54
ENST00000490722.1	ENSG00000155085.15	3.31
ENST00000491875.5	ENSG00000155085.15	0.26
ENST00000524674.5	ENSG00000155085.15	0.0
ENST00000532976.1	ENSG00000155085.15	0.95
ENST00000605986.5	ENSG00000155085.15	0.24
ENST00000285402.3	ENSG00000155087.3	462.7
ENST00000518835.1	ENSG00000155087.3	76.92
ENST00000285407.10	ENSG00000155090.14	61.94
ENST00000395884.3	ENSG00000155090.14	3.37
ENST00000389413.7	ENSG00000155093.17	8.33
ENST00000389416.8	ENSG00000155093.17	10.62
ENST00000389418.8	ENSG00000155093.17	15.24
ENST00000404321.3	ENSG00000155093.17	0.0
ENST00000409483.5	ENSG00000155093.17	8.91
ENST00000337198.9	ENSG00000155096.13	28.02
ENST00000347770.8	ENSG00000155096.13	8.73
ENST00000517581.1	ENSG00000155096.13	0.2
ENST00000518353.5	ENSG00000155096.13	0.14
ENST00000518697.1	ENSG00000155096.13	4.84
ENST00000518940.5	ENSG00000155096.13	0.26
ENST00000520402.5	ENSG00000155096.13	0.0
ENST00000521536.6	ENSG00000155096.13	0.0
ENST00000522311.1	ENSG00000155096.13	2.44
ENST00000523071.1	ENSG00000155096.13	1.0550000000000002
ENST00000395862.7	ENSG00000155097.11	15.485
ENST00000518738.1	ENSG00000155097.11	13.66
ENST00000518857.5	ENSG00000155097.11	0.0
ENST00000518959.1	ENSG00000155097.11	2.06
ENST00000521514.5	ENSG00000155097.11	4.28
ENST00000521671.1	ENSG00000155097.11	5.48
ENST00000285419.7	ENSG00000155099.7	10.85
ENST00000518359.5	ENSG00000155099.7	4.55
ENST00000518869.1	ENSG00000155099.7	1.32
ENST00000520014.1	ENSG00000155099.7	4.73
ENST00000520709.5	ENSG00000155099.7	2.02
ENST00000630164.1	ENSG00000155099.7	0.0
ENST00000285420.8	ENSG00000155100.10	4.61
ENST00000404789.7	ENSG00000155100.10	0.82
ENST00000522894.5	ENSG00000155100.10	0.63
ENST00000524027.5	ENSG00000155100.10	0.41
ENST00000615618.1	ENSG00000155100.10	1.5
ENST00000617869.4	ENSG00000155100.10	2.28
ENST00000323817.7	ENSG00000155111.14	5.99
ENST00000368911.7	ENSG00000155111.14	4.51
ENST00000413605.6	ENSG00000155111.14	4.44
ENST00000457688.5	ENSG00000155111.14	1.56
ENST00000460913.1	ENSG00000155111.14	0.0
ENST00000463016.1	ENSG00000155111.14	0.18
ENST00000468997.5	ENSG00000155111.14	8.74
ENST00000497709.1	ENSG00000155111.14	1.8
ENST00000329970.7	ENSG00000155115.6	75.93
ENST00000480191.1	ENSG00000155115.6	15.09
ENST00000297615.9	ENSG00000155158.20	0.14
ENST00000380850.8	ENSG00000155158.20	0.34
ENST00000380853.1	ENSG00000155158.20	4.07
ENST00000505732.5	ENSG00000155158.20	1.16
ENST00000506891.1	ENSG00000155158.20	0.26
ENST00000507285.5	ENSG00000155158.20	1.4
ENST00000507993.5	ENSG00000155158.20	2.63
ENST00000512701.6	ENSG00000155158.20	5.21
ENST00000582994.1	ENSG00000155158.20	0.0
ENST00000285518.10	ENSG00000155189.11	24.39
ENST00000518327.1	ENSG00000155189.11	4.79
ENST00000523234.5	ENSG00000155189.11	2.7
ENST00000523586.1	ENSG00000155189.11	1.3
ENST00000530716.1	ENSG00000155189.11	1.33
ENST00000533159.1	ENSG00000155189.11	3.43
ENST00000533648.1	ENSG00000155189.11	0.24
ENST00000327238.14	ENSG00000155229.20	2.03
ENST00000355839.10	ENSG00000155229.20	7.63
ENST00000370782.6	ENSG00000155229.20	18.56
ENST00000415383.5	ENSG00000155229.20	5.77
ENST00000422685.5	ENSG00000155229.20	0.58
ENST00000434392.5	ENSG00000155229.20	2.02
ENST00000434538.5	ENSG00000155229.20	7.26
ENST00000437002.5	ENSG00000155229.20	0.0
ENST00000438925.6	ENSG00000155229.20	0.32
ENST00000439048.1	ENSG00000155229.20	0.0
ENST00000441194.5	ENSG00000155229.20	0.54
ENST00000444411.5	ENSG00000155229.20	27.35
ENST00000448660.5	ENSG00000155229.20	0.21
ENST00000477575.1	ENSG00000155229.20	7.46
ENST00000478452.1	ENSG00000155229.20	1.47
ENST00000480108.1	ENSG00000155229.20	4.74
ENST00000483626.5	ENSG00000155229.20	0.33
ENST00000485400.1	ENSG00000155229.20	7.31
ENST00000495415.5	ENSG00000155229.20	10.73
ENST00000285600.4	ENSG00000155249.4	0.09
ENST00000370631.3	ENSG00000155252.13	18.619999999999997
ENST00000285605.7	ENSG00000155254.12	94.79
ENST00000421644.2	ENSG00000155254.12	1.95
ENST00000434038.6	ENSG00000155254.12	12.71
ENST00000451097.5	ENSG00000155254.12	0.74
ENST00000337540.11	ENSG00000155256.17	2.59
ENST00000357540.8	ENSG00000155256.17	3.55
ENST00000359980.5	ENSG00000155256.17	15.64
ENST00000370610.7	ENSG00000155256.17	9.91
ENST00000370613.7	ENSG00000155256.17	8.29
ENST00000393677.8	ENSG00000155256.17	4.675
ENST00000423811.3	ENSG00000155256.17	1.0950000000000002
ENST00000462887.1	ENSG00000155256.17	0.365
ENST00000473237.1	ENSG00000155256.17	2.97
ENST00000477521.5	ENSG00000155256.17	2.7
ENST00000481956.1	ENSG00000155256.17	3.795
ENST00000370602.5	ENSG00000155265.10	12.23
ENST00000423054.1	ENSG00000155265.10	2.21
ENST00000596005.2	ENSG00000155265.10	0.08
ENST00000382487.4	ENSG00000155269.11	0.065
ENST00000503448.1	ENSG00000155269.11	0.0
ENST00000503981.1	ENSG00000155269.11	0.16
ENST00000504255.1	ENSG00000155269.11	0.45999999999999996
ENST00000509216.1	ENSG00000155269.11	0.45499999999999996
ENST00000513120.2	ENSG00000155269.11	12.254999999999999
ENST00000514302.5	ENSG00000155269.11	0.5
ENST00000389737.4	ENSG00000155275.18	6.12
ENST00000504134.1	ENSG00000155275.18	0.0
ENST00000511149.1	ENSG00000155275.18	5.355
ENST00000511366.2	ENSG00000155275.18	2.665
ENST00000513449.6	ENSG00000155275.18	2.87
ENST00000528167.1	ENSG00000155275.18	2.68
ENST00000531038.5	ENSG00000155275.18	1.57
ENST00000532477.1	ENSG00000155275.18	3.99
ENST00000532937.1	ENSG00000155275.18	0.795
ENST00000370495.5	ENSG00000155287.10	35.26
ENST00000434701.5	ENSG00000155287.10	82.94
ENST00000479722.1	ENSG00000155287.10	26.85
ENST00000496035.1	ENSG00000155287.10	12.1
ENST00000285667.3	ENSG00000155304.5	18.36
ENST00000478035.1	ENSG00000155304.5	0.21
ENST00000285670.6	ENSG00000155307.17	0.1
ENST00000400564.5	ENSG00000155307.17	0.02
ENST00000400566.5	ENSG00000155307.17	37.71
ENST00000463807.1	ENSG00000155307.17	2.77
ENST00000493640.1	ENSG00000155307.17	0.0
ENST00000619120.4	ENSG00000155307.17	0.05
ENST00000285679.10	ENSG00000155313.15	42.92
ENST00000285681.6	ENSG00000155313.15	7.21
ENST00000351097.9	ENSG00000155313.15	2.56
ENST00000400183.6	ENSG00000155313.15	12.22
ENST00000449491.1	ENSG00000155313.15	9.06
ENST00000453553.1	ENSG00000155313.15	0.0
ENST00000464435.1	ENSG00000155313.15	0.52
ENST00000478932.1	ENSG00000155313.15	2.66
ENST00000547201.5	ENSG00000155313.15	0.0
